,netapp_ontap.system_node,storage.name,LOB,model,Installed_Version,node_version,cluster_name,node_version_install_time_without_timezone,current_date,days_passed_last_ontap_upgrade,Target Golden Image,Target Golden Image-1,Target Golden Image-2,OS_Compliance,OS_Compliance-1
105,hec01f0100,hec01fc006,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc006,2022-11-16 19:52:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
106,hec01f0101,hec01fc008,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc008,2022-11-18 18:53:00,2023-04-17 16:26:00,149.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
107,hec01f0102,hec01fc008,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc008,2022-11-18 18:53:00,2023-04-17 16:26:00,149.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
108,hec01f0501,hec01fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc051,2022-10-03 18:36:00,2023-04-17 16:26:00,195.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
109,hec01f0502,hec01fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc051,2022-10-03 18:36:00,2023-04-17 16:26:00,195.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
110,hec01f0503,hec01fc052,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc052,2022-09-06 18:24:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
111,hec01f0504,hec01fc052,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc052,2022-09-06 18:24:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
112,hec01f0505,hec01fc053,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc053,2022-09-13 18:28:00,2023-04-17 16:26:00,215.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
113,hec01f0506,hec01fc053,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc053,2022-09-13 18:29:00,2023-04-17 16:26:00,215.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
114,hec01f0507,hec01fc054,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc054,2022-09-08 18:16:00,2023-04-17 16:26:00,220.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
115,hec01f0508,hec01fc054,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec01fc054,2022-09-08 18:17:00,2023-04-17 16:26:00,220.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
116,hec02f0009,hec02fc002,HEC,FAS8200,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc002,2022-08-01 22:08:00,2023-04-17 16:26:00,258.0,9.10.1P8,9.8.0P12,,False,True
117,hec02f0010,hec02fc002,HEC,FAS8200,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc002,2022-08-01 22:08:00,2023-04-17 16:26:00,258.0,9.10.1P8,9.8.0P12,,False,True
118,hec02f0011,hec02fc001,HEC,AFF-A700,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc001,2022-10-05 18:59:00,2023-04-17 16:26:00,193.0,9.10.1P8,9.8.0P12,,False,True
119,hec02f0012,hec02fc001,HEC,AFF-A700,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc001,2022-10-05 18:59:00,2023-04-17 16:26:00,193.0,9.10.1P8,9.8.0P12,,False,True
120,hec02f0017,hec02fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc005,2022-09-29 19:14:00,2023-04-17 16:26:00,199.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
121,hec02f0018,hec02fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc005,2022-09-29 19:14:00,2023-04-17 16:26:00,199.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
122,hec02f0019,hec02fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc005,2022-09-29 19:14:00,2023-04-17 16:26:00,199.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
123,hec02f0020,hec02fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc005,2022-09-29 19:14:00,2023-04-17 16:26:00,199.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
124,hec02f0021,hec02fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc001,2022-10-05 18:59:00,2023-04-17 16:26:00,193.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
125,hec02f0022,hec02fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc001,2022-10-05 18:59:00,2023-04-17 16:26:00,193.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
126,hec02f0023,hec02fc003,HEC,AFF-A400,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,hec02fc003,2023-04-04 18:26:00,2023-04-17 16:26:00,12.0,9.10.1P8,9.8.0P12,,True,True
127,hec02f0024,hec02fc003,HEC,AFF-A400,9.10.1P8,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,hec02fc003,2023-04-04 18:26:00,2023-04-17 16:26:00,12.0,9.10.1P8,9.8.0P12,,True,True
128,hec02f0501,hec02fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc051,2022-09-09 18:54:00,2023-04-17 16:26:00,219.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
129,hec02f0502,hec02fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc051,2022-09-09 18:54:00,2023-04-17 16:26:00,219.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
130,hec02f0503,hec02fc052,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc052,2022-10-06 18:33:00,2023-04-17 16:26:00,192.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
131,hec02f0504,hec02fc052,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec02fc052,2022-10-06 18:33:00,2023-04-17 16:26:00,192.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
132,hec03f0031,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
133,hec03f0032,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
134,hec03f0033,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
135,hec03f0034,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
136,hec03f0035,hec03fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc005,2022-09-27 04:19:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
137,hec03f0036,hec03fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc005,2022-09-27 04:19:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
138,hec03f0037,hec03fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc005,2022-09-27 04:19:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
139,hec03f0038,hec03fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc005,2022-09-27 04:19:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
140,hec03f0039,hec03fc002,HEC,FAS8200,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc002,2022-09-07 04:10:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.8.0P12,,False,True
141,hec03f0040,hec03fc002,HEC,FAS8200,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc002,2022-09-07 04:10:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.8.0P12,,False,True
142,hec03f0041,hec03fc006,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc006,2022-09-22 04:15:00,2023-04-17 16:26:00,207.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
143,hec03f0042,hec03fc006,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc006,2022-09-22 04:16:00,2023-04-17 16:26:00,207.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
144,hec03f0043,hec03fc006,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc006,2022-09-22 04:16:00,2023-04-17 16:26:00,207.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
145,hec03f0044,hec03fc006,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc006,2022-09-22 04:16:00,2023-04-17 16:26:00,207.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
146,hec03f0045,hec03fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
147,hec03f0046,hec03fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
148,hec03f0047,hec03fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc005,2022-09-27 04:19:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
149,hec03f0048,hec03fc005,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc005,2022-09-27 04:19:00,2023-04-17 16:26:00,202.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
150,hec03f0049,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
151,hec03f0050,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
152,hec03f0051,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
153,hec03f0052,hec03fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
154,hec03f0053,hec03fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
155,hec03f0054,hec03fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
156,hec03f0055,hec03fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
157,hec03f0056,hec03fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
158,hec03f0057,hec03fc002,HEC,FAS8200,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc002,2022-09-07 04:10:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.8.0P12,,False,True
159,hec03f0058,hec03fc002,HEC,FAS8200,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc002,2022-09-07 04:10:00,2023-04-17 16:26:00,222.0,9.10.1P8,9.8.0P12,,False,True
160,hec03f0059,hec03fc004,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
161,hec03f0060,hec03fc004,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc004,2022-09-20 04:45:00,2023-04-17 16:26:00,209.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
162,hec03f0061,hec03fc003,HEC,AFF-A400,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc003,2022-11-15 04:58:00,2023-04-17 16:26:00,153.0,9.10.1P8,9.8.0P12,,False,True
163,hec03f0062,hec03fc003,HEC,AFF-A400,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc003,2022-11-15 04:58:00,2023-04-17 16:26:00,153.0,9.10.1P8,9.8.0P12,,False,True
164,hec03f0063,hec03fc001,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
165,hec03f0064,hec03fc001,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc001,2022-11-17 05:45:00,2023-04-17 16:26:00,151.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
166,hec03f0501,hec03fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc051,2022-08-29 05:00:00,2023-04-17 16:26:00,231.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
167,hec03f0502,hec03fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec03fc051,2022-08-29 05:01:00,2023-04-17 16:26:00,231.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
168,hec04f0013,hec04fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-09-21 04:28:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
169,hec04f0014,hec04fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-09-21 04:28:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
170,hec04f0015,hec04fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-09-21 04:28:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
171,hec04f0016,hec04fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-09-21 04:28:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
172,hec04f0021,hec04fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc004,2022-09-02 06:00:00,2023-04-17 16:26:00,227.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
173,hec04f0022,hec04fc004,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc004,2022-09-02 06:00:00,2023-04-17 16:26:00,227.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
174,hec04f0023,hec04fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-09-21 04:28:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
175,hec04f0024,hec04fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-09-21 04:28:00,2023-04-17 16:26:00,208.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
176,hec04f0025,hec04fc002,HEC,FAS8300,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc002,2022-11-16 04:43:00,2023-04-17 16:26:00,152.0,9.10.1P8,9.8.0P12,,False,True
177,hec04f0026,hec04fc002,HEC,FAS8300,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc002,2022-11-16 04:44:00,2023-04-17 16:26:00,152.0,9.10.1P8,9.8.0P12,,False,True
178,hec04f0027,hec04fc003,HEC,AFF-A400,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc003,2022-12-15 13:11:00,2023-04-17 16:26:00,123.0,9.10.1P8,9.8.0P12,,False,True
179,hec04f0028,hec04fc003,HEC,AFF-A400,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc003,2022-12-15 13:11:00,2023-04-17 16:26:00,123.0,9.10.1P8,9.8.0P12,,False,True
180,hec04f0029,hec04fc004,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc004,2022-12-13 14:11:00,2023-04-17 16:26:00,125.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
181,hec04f0030,hec04fc004,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc004,2022-12-13 14:11:00,2023-04-17 16:26:00,125.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
182,hec04f0031,hec04fc001,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-12-14 13:26:00,2023-04-17 16:26:00,124.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
183,hec04f0032,hec04fc001,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-12-14 13:26:00,2023-04-17 16:26:00,124.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
184,hec04f0033,hec04fc001,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-12-14 15:14:00,2023-04-17 16:26:00,124.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
185,hec04f0034,hec04fc001,HEC,AFF-A800,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc001,2022-12-14 15:14:00,2023-04-17 16:26:00,124.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
186,hec04f0501,hec04fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc051,2022-08-31 05:07:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
187,hec04f0502,hec04fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec04fc051,2022-08-31 05:08:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
188,hec05f0011,hec05fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc001,2022-09-12 15:14:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
189,hec05f0012,hec05fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc001,2022-09-12 15:14:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
190,hec05f0013,hec05fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc001,2022-09-12 15:14:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
191,hec05f0014,hec05fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc001,2022-09-12 15:14:00,2023-04-17 16:26:00,217.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
192,hec05f0015,hec05fc003,HEC,AFF-A300,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc003,2022-09-01 15:29:00,2023-04-17 16:26:00,228.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
193,hec05f0016,hec05fc003,HEC,AFF-A300,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc003,2022-09-01 15:29:00,2023-04-17 16:26:00,228.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
194,hec05f0501,hec05fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc051,2022-07-28 15:21:00,2023-04-17 16:26:00,263.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
195,hec05f0502,hec05fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec05fc051,2022-07-28 15:22:00,2023-04-17 16:26:00,263.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
196,hec06f0009,hec06fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc001,2022-08-31 15:27:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
197,hec06f0010,hec06fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc001,2022-08-31 15:27:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
198,hec06f0011,hec06fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc001,2022-08-31 15:27:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
199,hec06f0012,hec06fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc001,2022-08-31 15:27:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
200,hec06f0013,hec06fc003,HEC,AFF-A300,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc003,2022-09-02 15:32:00,2023-04-17 16:26:00,227.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
201,hec06f0014,hec06fc003,HEC,AFF-A300,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc003,2022-09-02 15:32:00,2023-04-17 16:26:00,227.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
202,hec06f0015,hec06fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc001,2022-08-31 15:27:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
203,hec06f0016,hec06fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc001,2022-08-31 15:27:00,2023-04-17 16:26:00,229.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
204,hec06f0501,hec06fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc051,2022-08-24 15:29:00,2023-04-17 16:26:00,236.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
205,hec06f0502,hec06fc051,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec06fc051,2022-08-24 15:30:00,2023-04-17 16:26:00,236.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
206,hec07f0011,hec07fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec07fc001,2022-08-23 15:23:00,2023-04-17 16:26:00,237.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
207,hec07f0012,hec07fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec07fc001,2022-08-23 15:23:00,2023-04-17 16:26:00,237.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
208,hec07f0013,hec07fc001,HEC,AFF-A700s,9.8.0P12,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,hec07fc001,2022-08-23 15:23:00,2023-04-17 16:26:00,237.0,9.10.1P8,9.10.1P5,9.8.0P12,False,True
