netapp_ontap.system_node,node_version_install_time,node_version,cluster_name
stnpa1-02-st007,12 Sep 2022 22:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st007
stnpa1-02-st009,18 Jan 2023 02:33 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st009
stnpa1-02-st011,7 Jan 2023 15:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st011
stnpa1-02-st015,11 Aug 2022 04:33 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st015
stnpa1-02-st016,10 Feb 2023 04:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st016
stnpa1-02-st020,2 Mar 2023 04:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st020
stnpa1-02-st021,17 Feb 2023 04:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st021
stnpa1-02-st023,1 Dec 2022 19:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st023
stnpa1-02-st024,22 Aug 2022 04:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st024
stnpa1-02-st025,13 Aug 2022 04:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st025
stnpa1-02-st026,12 Sep 2022 22:23 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st026
stnpa1-02-st028,25 Sep 2022 22:18 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st028
stnpa1-02-st029,27 Oct 2022 04:10 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st029
stnpa1-02-st030,13 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st030
stnpa1-02-st031,13 Aug 2022 15:07 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca1-st031
stnpa1-02-st032,13 Sep 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st032
stnpa1-02-st033,24 Jun 2022 19:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-st033
stnpa1-02-st034,18 Dec 2022 22:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st034
stnpa1-02-st035,1 Aug 2022 13:47 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st035
stnpa1-02-st036,1 Aug 2022 13:48 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st036
stnpa1-02-st037,8 Jan 2023 15:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st037
stnpa1-02-st038,9 Feb 2023 15:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st038
stnpa1-02-st039,3 Apr 2023 04:57 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st039
stnpa1-02-st040,2 Dec 2022 19:11 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st040
stnpa1-02-st043,4 Dec 2022 04:16 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st043
stnpa1-02-st044,8 Oct 2022 23:37 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st044
stnpa1-02-st045,8 Dec 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st045
stnpa1-02-st046,27 Feb 2023 22:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st046
stnpa1-02-st047,27 Aug 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st047
stnpa1-02-st048,2 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st048
stnpa1-02-st049,6 Apr 2023 22:42 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st049
stnpa1-02-st050,8 Dec 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st050
stnpa1-02-st051,23 Mar 2023 13:10 UTC,NetApp Release 9.12.1P1: Wed Feb 22 18:22:20 UTC 2023,stnpca1-st051
stnpa1-02-st052,24 Jul 2022 06:11 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-st052
stnpa1-02-st053,1 Mar 2023 22:55 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st053
stnpa1-02-st054,23 Feb 2023 00:05 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st054
stnpa1-02-st055,14 Jan 2023 22:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st055
stnpa1-02-st056,7 Dec 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st056
stnpa1-02-st057,17 Feb 2023 22:43 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st057
stnpa1-02-st058,13 Dec 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st058
stnpa1-02-st059,10 Feb 2023 23:02 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st059
stnpa1-02-st060,25 Jun 2022 22:05 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-st060
stnpa1-02-st064,24 Feb 2023 22:17 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st064
stnpa1-02-st065,16 Feb 2023 23:03 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st065
stnpa1-02-st066,4 Apr 2023 15:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st066
stnpa1-02-st067,5 Apr 2023 15:46 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st067
stnpa1-02-st068,5 Dec 2022 04:02 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st068
stnpa1-02-st069,24 Jul 2022 04:11 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-st069
stnpa1-02-st070,6 Sep 2022 20:30 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st070
stnpa1-02-st071,2 Apr 2023 22:36 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st071
stnpa1-02-st075,15 Feb 2023 16:00 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st075
stnpa1-02-st076,18 Nov 2022 11:00 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st076
stnpa1-02-st077,13 Dec 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st077
stnpa1-02-st079,23 Jul 2022 22:11 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-st079
stnpa1-02-st080,23 Jul 2022 22:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca1-st080
stnpa1-02-st081,10 Nov 2022 12:21 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-st081
stnpa1-02-st082,10 Apr 2023 04:43 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st082
stnpa1-02-st083,28 Feb 2023 10:31 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st083
stnpa1-02-st084,6 Feb 2023 14:13 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-st084
stnpa1-03-md007,15 Feb 2023 23:38 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md007
stnpa1-03-md024,9 Oct 2022 04:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md024
stnpa1-03-md028,11 Feb 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md028
stnpa1-04-md007,15 Feb 2023 23:38 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md007
stnpa1-04-md024,9 Oct 2022 04:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca1-md024
stnpa1-04-md028,11 Feb 2023 22:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca1-md028
stnpa10-01-st028,14 Jan 2023 22:21 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca10-st028
stnpa10-01-st044,3 Dec 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca10-st044
stnpa10-02-st028,14 Jan 2023 22:21 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca10-st028
stnpa10-02-st044,3 Dec 2022 22:09 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca10-st044
stnpa11-01-st028,25 Jun 2022 22:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca11-st028
stnpa11-02-st028,25 Jun 2022 22:05 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca11-st028
stnpa2-01,19 Feb 2023 22:15 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2
stnpa2-01-cp002,21 Feb 2023 04:21 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp002
stnpa2-01-cp003,24 Feb 2023 15:20 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp003
stnpa2-01-cp004,25 Feb 2023 04:20 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp004
stnpa2-01-cp008,22 Feb 2023 15:33 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp008
stnpa2-01-cp010,17 Feb 2023 22:44 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp010
stnpa2-01-cp014,21 Feb 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp014
stnpa2-01-cp019,20 Feb 2023 04:26 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp019
stnpa2-01-cp090,2 Jun 2022 19:52 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca2-cp090
stnpa2-01-md003,13 Aug 2022 23:19 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md003
stnpa2-01-md006,8 Oct 2022 15:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md006
stnpa2-01-md007,19 Feb 2023 00:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md007
stnpa2-01-md010,17 Feb 2023 15:55 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md010
stnpa2-01-md013,26 Jun 2022 05:28 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md013
stnpa2-01-md024,26 Jun 2022 05:49 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md024
stnpa2-01-md025,4 Dec 2022 04:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md025
stnpa2-01-md027,7 Dec 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md027
stnpa2-01-st003,14 Sep 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st003
stnpa2-01-st006,8 Oct 2022 15:14 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st006
stnpa2-01-st011,6 Feb 2023 16:35 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st011
stnpa2-01-st016,19 Aug 2022 21:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st016
stnpa2-01-st020,15 Feb 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st020
stnpa2-01-st021,27 Feb 2023 09:55 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st021
stnpa2-01-st023,8 Dec 2022 19:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st023
stnpa2-01-st024,24 Jul 2022 04:07 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st024
stnpa2-01-st026,4 Oct 2022 22:20 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st026
stnpa2-01-st028,27 Sep 2022 00:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st028
stnpa2-01-st029,5 Jan 2023 05:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st029
stnpa2-01-st030,14 Sep 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st030
stnpa2-01-st031,23 Jul 2022 15:11 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st031
stnpa2-01-st032,6 Apr 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st032
stnpa2-01-st033,12 Jul 2022 19:08 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st033
stnpa2-01-st034,17 Dec 2022 22:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st034
stnpa2-01-st037,9 Apr 2023 15:09 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st037
stnpa2-01-st038,10 Feb 2023 15:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st038
stnpa2-01-st039,10 Jul 2022 05:23 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st039
stnpa2-01-st040,4 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st040
stnpa2-01-st043,13 Jan 2023 04:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st043
stnpa2-01-st044,8 Oct 2022 23:30 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st044
stnpa2-01-st045,28 Oct 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st045
stnpa2-01-st046,15 Dec 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st046
stnpa2-01-st047,17 Jan 2023 10:55 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st047
stnpa2-01-st048,12 Dec 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st048
stnpa2-01-st049,26 Feb 2023 22:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st049
stnpa2-01-st050,25 Jun 2022 22:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st050
stnpa2-01-st052,11 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st052
stnpa2-01-st053,6 Jan 2023 22:49 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st053
stnpa2-01-st054,23 Feb 2023 22:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st054
stnpa2-01-st056,27 Aug 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st056
stnpa2-01-st057,21 Feb 2023 22:39 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st057
stnpa2-01-st059,2 Mar 2023 23:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st059
stnpa2-01-st060,25 Jun 2022 22:11 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st060
stnpa2-01-st064,7 Sep 2022 10:18 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st064
stnpa2-01-st065,20 Feb 2023 22:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st065
stnpa2-01-st068,6 Jan 2023 04:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st068
stnpa2-01-st069,6 Feb 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st069
stnpa2-01-st070,6 Sep 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st070
stnpa2-01-st071,2 Mar 2023 09:51 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st071
stnpa2-01-st075,14 Feb 2023 15:43 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st075
stnpa2-01-st077,5 Nov 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st077
stnpa2-01-st079,9 Jul 2022 22:05 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st079
stnpa2-01-st080,23 Jul 2022 22:16 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st080
stnpa2-01-st081,11 Jan 2023 12:10 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st081
stnpa2-01-st082,9 Apr 2023 04:07 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st082
stnpa2-02,19 Feb 2023 22:15 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2
stnpa2-02-cp002,21 Feb 2023 04:22 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp002
stnpa2-02-cp003,24 Feb 2023 15:21 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp003
stnpa2-02-cp004,25 Feb 2023 04:21 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp004
stnpa2-02-cp008,22 Feb 2023 15:33 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp008
stnpa2-02-cp010,17 Feb 2023 22:45 UTC,NetApp Release 9.8P16: Fri Dec 02 02:05:05 UTC 2022,stnpca2-cp010
stnpa2-02-cp014,21 Feb 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp014
stnpa2-02-cp019,20 Feb 2023 04:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-cp019
stnpa2-02-cp090,2 Jun 2022 19:53 UTC,NetApp Release 9.8P12: Fri May 13 00:04:00 UTC 2022,stnpca2-cp090
stnpa2-02-md003,13 Aug 2022 23:20 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md003
stnpa2-02-md006,8 Oct 2022 15:07 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md006
stnpa2-02-md007,19 Feb 2023 00:04 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md007
stnpa2-02-md010,17 Feb 2023 15:56 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-md010
stnpa2-02-md013,26 Jun 2022 05:28 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md013
stnpa2-02-md024,26 Jun 2022 05:50 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-md024
stnpa2-02-md025,4 Dec 2022 04:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md025
stnpa2-02-md027,7 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-md027
stnpa2-02-st003,14 Sep 2022 22:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st003
stnpa2-02-st006,8 Oct 2022 15:14 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st006
stnpa2-02-st011,6 Feb 2023 16:35 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st011
stnpa2-02-st016,19 Aug 2022 21:25 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st016
stnpa2-02-st020,15 Feb 2023 04:18 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st020
stnpa2-02-st021,27 Feb 2023 10:14 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st021
stnpa2-02-st023,8 Dec 2022 19:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st023
stnpa2-02-st024,24 Jul 2022 04:08 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st024
stnpa2-02-st026,4 Oct 2022 22:21 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st026
stnpa2-02-st028,27 Sep 2022 00:03 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st028
stnpa2-02-st029,5 Jan 2023 05:19 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st029
stnpa2-02-st030,14 Sep 2022 22:05 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st030
stnpa2-02-st031,23 Jul 2022 15:12 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st031
stnpa2-02-st032,6 Apr 2023 22:12 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st032
stnpa2-02-st033,12 Jul 2022 19:08 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st033
stnpa2-02-st034,17 Dec 2022 22:08 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st034
stnpa2-02-st037,9 Apr 2023 15:09 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st037
stnpa2-02-st038,10 Feb 2023 15:27 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st038
stnpa2-02-st039,10 Jul 2022 05:23 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st039
stnpa2-02-st040,4 Jul 2022 19:06 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st040
stnpa2-02-st043,13 Jan 2023 04:23 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st043
stnpa2-02-st044,8 Oct 2022 23:31 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st044
stnpa2-02-st045,28 Oct 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st045
stnpa2-02-st046,15 Dec 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st046
stnpa2-02-st047,17 Jan 2023 10:57 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st047
stnpa2-02-st048,12 Dec 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st048
stnpa2-02-st049,26 Feb 2023 22:22 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st049
stnpa2-02-st050,25 Jun 2022 22:04 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st050
stnpa2-02-st052,11 Sep 2022 04:06 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st052
stnpa2-02-st053,6 Jan 2023 22:49 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st053
stnpa2-02-st054,23 Feb 2023 22:41 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st054
stnpa2-02-st056,27 Aug 2022 22:04 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st056
stnpa2-02-st057,21 Feb 2023 22:39 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st057
stnpa2-02-st059,2 Mar 2023 23:24 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st059
stnpa2-02-st060,25 Jun 2022 22:11 UTC,NetApp Release 9.10.1P4: Mon May 09 22:11:44 UTC 2022,stnpca2-st060
stnpa2-02-st064,7 Sep 2022 10:20 UTC,NetApp Release 9.10.1P5: Sun Jun 19 14:49:57 UTC 2022,stnpca2-st064
stnpa2-02-st065,20 Feb 2023 22:11 UTC,NetApp Release 9.10.1P8: Tue Sep 13 14:10:13 UTC 2022,stnpca2-st065
